 5.00000000e-14  1.09895335e+00  5.00000000e-14  1.09895331e+00  5.00000000e-14  2.43579591e-01  5.00000000e-14  1.39103411e+00 
 1.00000000e-13  1.09894226e+00  1.00000000e-13  1.09894228e+00  1.00000000e-13  2.27581487e-01  1.00000000e-13  1.37947798e+00 
 2.00000000e-13  1.09894192e+00  2.00000000e-13  1.09894193e+00  2.00000000e-13  2.01550747e-01  2.00000000e-13  1.36055502e+00 
 4.00000000e-13  1.09894226e+00  4.00000000e-13  1.09894227e+00  4.00000000e-13  1.57679522e-01  4.00000000e-13  1.32719154e+00 
 8.00000000e-13  1.09894194e+00  8.00000000e-13  1.09894194e+00  8.00000000e-13  9.42931397e-02  8.00000000e-13  1.27383068e+00 
 1.60000000e-12  1.09894227e+00  1.60000000e-12  1.09894228e+00  1.60000000e-12  2.79521608e-02  1.60000000e-12  1.20450508e+00 
 3.20000000e-12  1.09894189e+00  3.20000000e-12  1.09894195e+00  3.20000000e-12 -8.20860242e-03  3.20000000e-12  1.14089271e+00 
 5.00000000e-12  1.09894214e+00  5.00000000e-12  1.09894228e+00  5.00000000e-12 -5.14730152e-03  5.00000000e-12  1.11857568e+00 
 5.32000000e-12  1.09894196e+00  5.32000000e-12  1.09894212e+00  5.32000000e-12 -4.59455212e-03  5.32000000e-12  1.11646158e+00 
 5.96000000e-12  1.09894193e+00  5.96000000e-12  1.09894212e+00  5.96000000e-12 -3.52280009e-03  5.96000000e-12  1.11277722e+00 
 7.24000000e-12  1.09894187e+00  7.24000000e-12  1.09894212e+00  7.24000000e-12 -2.06915820e-03  7.24000000e-12  1.10762147e+00 
 9.80000000e-12  1.09894176e+00  9.80000000e-12  1.09894212e+00  9.80000000e-12 -6.66224913e-04  9.80000000e-12  1.10249047e+00 
 1.48000000e-11  1.09894157e+00  1.48000000e-11  1.09894212e+00  1.48000000e-11  5.17828435e-06  1.48000000e-11  1.09999826e+00 
 1.98000000e-11  1.09894137e+00  1.98000000e-11  1.09894211e+00  1.98000000e-11  9.97423195e-06  1.98000000e-11  1.09998414e+00 
 2.48000000e-11  1.09894117e+00  2.48000000e-11  1.09894211e+00  2.48000000e-11  9.79443537e-06  2.48000000e-11  1.09998353e+00 
 2.98000000e-11  1.09894098e+00  2.98000000e-11  1.09894211e+00  2.98000000e-11  9.70955980e-06  2.98000000e-11  1.09998342e+00 
 3.48000000e-11  1.09894078e+00  3.48000000e-11  1.09894211e+00  3.48000000e-11  9.96732312e-06  3.48000000e-11  1.09998361e+00 
 3.98000000e-11  1.09894059e+00  3.98000000e-11  1.09894211e+00  3.98000000e-11  9.63655200e-06  3.98000000e-11  1.09998338e+00 
 4.48000000e-11  1.09894039e+00  4.48000000e-11  1.09894211e+00  4.48000000e-11  9.99888312e-06  4.48000000e-11  1.09998363e+00 
 4.98000000e-11  1.09894019e+00  4.98000000e-11  1.09894210e+00  4.98000000e-11  9.62304546e-06  4.98000000e-11  1.09998337e+00 
 5.48000000e-11  1.09894000e+00  5.48000000e-11  1.09894210e+00  5.48000000e-11  1.00045091e-05  5.48000000e-11  1.09998363e+00 
 5.98000000e-11  1.09893980e+00  5.98000000e-11  1.09894210e+00  5.98000000e-11  9.62081211e-06  5.98000000e-11  1.09998337e+00 
 6.48000000e-11  1.09893961e+00  6.48000000e-11  1.09894210e+00  6.48000000e-11  1.00052344e-05  6.48000000e-11  1.09998363e+00 
 6.98000000e-11  1.09893941e+00  6.98000000e-11  1.09894210e+00  6.98000000e-11  9.62070890e-06  6.98000000e-11  1.09998337e+00 
 7.48000000e-11  1.09893921e+00  7.48000000e-11  1.09894210e+00  7.48000000e-11  1.00050338e-05  7.48000000e-11  1.09998363e+00 
 7.98000000e-11  1.09893902e+00  7.98000000e-11  1.09894209e+00  7.98000000e-11  9.62100762e-06  7.98000000e-11  1.09998337e+00 
 8.48000000e-11  1.09893882e+00  8.48000000e-11  1.09894209e+00  8.48000000e-11  1.00046591e-05  8.48000000e-11  1.09998363e+00 
 8.98000000e-11  1.09893863e+00  8.98000000e-11  1.09894209e+00  8.98000000e-11  9.62138174e-06  8.98000000e-11  1.09998337e+00 
 9.48000000e-11  1.09893843e+00  9.48000000e-11  1.09894209e+00  9.48000000e-11  1.00042520e-05  9.48000000e-11  1.09998363e+00 
 9.98000000e-11  1.09893823e+00  9.98000000e-11  1.09894209e+00  9.98000000e-11  9.62176929e-06  9.98000000e-11  1.09998337e+00 
 1.04800000e-10  1.09893804e+00  1.04800000e-10  1.09894209e+00  1.04800000e-10  1.00038395e-05  1.04800000e-10  1.09998363e+00 
 1.09800000e-10  1.09893784e+00  1.09800000e-10  1.09894208e+00  1.09800000e-10  9.62215895e-06  1.09800000e-10  1.09998337e+00 
 1.14800000e-10  1.09893765e+00  1.14800000e-10  1.09894208e+00  1.14800000e-10  1.00034265e-05  1.14800000e-10  1.09998363e+00 
 1.19800000e-10  1.09893745e+00  1.19800000e-10  1.09894208e+00  1.19800000e-10  9.62254808e-06  1.19800000e-10  1.09998337e+00 
 1.24800000e-10  1.09893725e+00  1.24800000e-10  1.09894208e+00  1.24800000e-10  1.00030144e-05  1.24800000e-10  1.09998363e+00 
 1.29800000e-10  1.09893706e+00  1.29800000e-10  1.09894208e+00  1.29800000e-10  9.62293665e-06  1.29800000e-10  1.09998337e+00 
 1.34800000e-10  1.09893686e+00  1.34800000e-10  1.09894208e+00  1.34800000e-10  1.00026029e-05  1.34800000e-10  1.09998363e+00 
 1.39800000e-10  1.09893666e+00  1.39800000e-10  1.09894208e+00  1.39800000e-10  9.62332439e-06  1.39800000e-10  1.09998337e+00 
 1.44800000e-10  1.09893647e+00  1.44800000e-10  1.09894207e+00  1.44800000e-10  1.00021923e-05  1.44800000e-10  1.09998363e+00 
 1.49800000e-10  1.09893627e+00  1.49800000e-10  1.09894207e+00  1.49800000e-10  9.62371102e-06  1.49800000e-10  1.09998337e+00 
 1.54800000e-10  1.09893608e+00  1.54800000e-10  1.09894207e+00  1.54800000e-10  1.00017826e-05  1.54800000e-10  1.09998363e+00 
 1.59800000e-10  1.09893588e+00  1.59800000e-10  1.09894207e+00  1.59800000e-10  9.62409703e-06  1.59800000e-10  1.09998337e+00 
 1.64800000e-10  1.09893569e+00  1.64800000e-10  1.09894207e+00  1.64800000e-10  1.00013737e-05  1.64800000e-10  1.09998363e+00 
 1.69800000e-10  1.09893549e+00  1.69800000e-10  1.09894207e+00  1.69800000e-10  9.62448215e-06  1.69800000e-10  1.09998337e+00 
 1.74800000e-10  1.09893529e+00  1.74800000e-10  1.09894207e+00  1.74800000e-10  1.00009655e-05  1.74800000e-10  1.09998363e+00 
 1.79800000e-10  1.09893510e+00  1.79800000e-10  1.09894206e+00  1.79800000e-10  9.62486655e-06  1.79800000e-10  1.09998337e+00 
 1.84800000e-10  1.09893490e+00  1.84800000e-10  1.09894206e+00  1.84800000e-10  1.00005583e-05  1.84800000e-10  1.09998363e+00 
 1.89800000e-10  1.09893470e+00  1.89800000e-10  1.09894206e+00  1.89800000e-10  9.62524990e-06  1.89800000e-10  1.09998337e+00 
